"SubscriptionName","SubscriptionId","ResourceGroup","Name","Type","Location","Kind","SKU","ProvisioningState","Tags","TagsOK","TagsFaltando","NamingOK","NamingIssue","PrefixEsperado"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-data-rg001","pla-we-prd-data-dbw001","microsoft.databricks/workspaces","westeurope","","{""name"":""standard""}","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-finopshub-rg001","finops-hub-engine-cmf5jvnhltgzq","microsoft.datafactory/factories","westeurope","","","Succeeded","{""Environment"":""prd"",""application"":""finopshub"",""cm-resource-parent"":""/subscriptions/4fae9137-e1bc-4ee1-ba0a-00cde430bfb3/resourceGroups/pla-we-prd-finopshub-rg001/providers/Microsoft.Cloud/hubs/finops-hub"",""Subscription"":""Prd"",""ftk-version"":""0.6"",""ftk-tool"":""FinOps hubs""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'adf-[workload]-[ambiente]-[regiao]-NNN'","adf"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-data-rg001","pla-we-prd-data-adf001","microsoft.datafactory/factories","westeurope","","","Succeeded","{""Environment"":""Prd"",""Project"":""Dados-Monitorização"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'adf-[workload]-[ambiente]-[regiao]-NNN'","adf"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","10milhoesp-1718562c148146febcfc483bd283f2a3-dbserver","microsoft.dbformysql/flexibleservers","northeurope","","{""name"":""Standard_B2s"",""tier"":""Burstable""}","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","clube2050p-41ae1acd1cd9449f9bd10a0258767187-dbserver","microsoft.dbformysql/flexibleservers","northeurope","","{""name"":""Standard_B1ms"",""tier"":""Burstable""}","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg001","congressod-f317c9210dae45479f43bc5577ed93c9-dbserver","microsoft.dbformysql/flexibleservers","northeurope","","{""name"":""Standard_B1ms"",""tier"":""Burstable""}","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","envisionpr-d56aea02137c41efae5c0a1a571542a6-dbserver","microsoft.dbformysql/flexibleservers","northeurope","","{""name"":""Standard_B1ms"",""tier"":""Burstable""}","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","lab2050prd-d786af9f6f5e481db3da8bc7754e2adb-dbserver","microsoft.dbformysql/flexibleservers","northeurope","","{""name"":""Standard_B1ms"",""tier"":""Burstable""}","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-lideranc-rg001","lideranc-prd-mysql","microsoft.dbformysql/flexibleservers","westeurope","","{""name"":""Standard_B1ms"",""tier"":""Burstable""}","","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","planappprd-1b9c8e007c6f601659729efd-dbserver","microsoft.dbformysql/flexibleservers","northeurope","","{""name"":""Standard_B1ms"",""tier"":""Burstable""}","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","planappprd-f33a0745795144179eba973158d0ee3c-dbserver","microsoft.dbformysql/flexibleservers","northeurope","","{""name"":""Standard_D2ads_v5"",""tier"":""GeneralPurpose""}","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg004","portalplan-1ada35a364-wpdbserver","microsoft.dbformysql/flexibleservers","northeurope","","{""name"":""Standard_D2ds_v4"",""tier"":""GeneralPurpose""}","","{""Subscription"":""Prd"",""WordPressDeploymentID"":""portal-planapp-1ada35a364"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-sc-prd-ptsust-rg001","ptsustenta-fcfca31c83-wpdbserver","microsoft.dbformysql/flexibleservers","swedencentral","","{""name"":""Standard_D2ds_v4"",""tier"":""GeneralPurpose""}","","{""Subscription"":""Prd"",""WordPressDeploymentID"":""ptsustentavel-fcfca31c83"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","siail-prd-v3-mysql","microsoft.dbformysql/flexibleservers","northeurope","","{""name"":""Standard_D2ads_v5"",""tier"":""GeneralPurpose""}","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg003","siail-prd-v3-mysql-server","microsoft.dbformysql/flexibleservers","northeurope","","{""name"":""Standard_D2ads_v5"",""tier"":""GeneralPurpose""}","","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-foresigh-rg001","foresigh-pg","microsoft.dbforpostgresql/flexibleservers","westeurope","","{""name"":""Standard_B2ms"",""tier"":""Burstable""}","","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-avd-rg001","pla-we-vdws-001","microsoft.desktopvirtualization/workspaces","westeurope","","","","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-avd-rg001","pla-we-vdws-002","microsoft.desktopvirtualization/workspaces","westeurope","","","","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-shared-mgmt-rg001","shutdown-computevm-vm-prd-mgmt001","microsoft.devtestlab/schedules","westeurope","","","Succeeded","{""environment"":""prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-i4ia-rg001","cosmos-i4ia-we-0001","microsoft.documentdb/databaseaccounts","westeurope","MongoDB","","Succeeded","{""Subscription"":""Prd"",""defaultExperience"":""Azure Cosmos DB for MongoDB API"",""hidden-cosmos-mmspecial"":""""}","False","departamento, ambiente, projeto, centrocusto","True","","cosmos"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-finopshub-rg001","finopshubcmf5jvnhltgzq-a63805d5-f748-4cbe-afe9-59392147c7b7","microsoft.eventgrid/systemtopics","westeurope","","","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","Application Insights Smart Detection","microsoft.insights/actiongroups","global","","","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-nprd-ml-001","mldev0016838627155","microsoft.insights/components","westeurope","web","","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'appi-[workload]-[ambiente]-[regiao]-NNN'","appi"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","defaultresourcegroup-neu","ct-dcr238681104","microsoft.insights/datacollectionrules","northeurope","","","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-finopshub-rg001","finops-hub-cmf5jvnhltgzq","microsoft.keyvault/vaults","westeurope","","","Succeeded","{""Environment"":""prd"",""application"":""finopshub"",""cm-resource-parent"":""/subscriptions/4fae9137-e1bc-4ee1-ba0a-00cde430bfb3/resourceGroups/pla-we-prd-finopshub-rg001/providers/Microsoft.Cloud/hubs/finops-hub"",""Subscription"":""Prd"",""ftk-version"":""0.6"",""ftk-tool"":""FinOps hubs""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'kv-[workload]-[ambiente]-[regiao]-NNN'","kv"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-foresigh-rg001","foresigh-kv","microsoft.keyvault/vaults","westeurope","","","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'kv-[workload]-[ambiente]-[regiao]-NNN'","kv"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-nprd-ml-001","mldev0018163403939","microsoft.keyvault/vaults","westeurope","","","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'kv-[workload]-[ambiente]-[regiao]-NNN'","kv"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-netsec-rg001","pla-we-prd-netsec-kv001","microsoft.keyvault/vaults","westeurope","","","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""N.A."",""Subscription"":""PlanApp-prd-sub001"",""Scope"":""Network and Security""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'kv-[workload]-[ambiente]-[regiao]-NNN'","kv"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-nprd-ml-001","ml-dev-001","microsoft.machinelearningservices/workspaces","westeurope","Default","{""name"":""Basic"",""tier"":""Basic""}","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'mlw-[workload]-[ambiente]-[regiao]-NNN'","mlw"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-foresigh-rg001","azmi-appip-prd","microsoft.managedidentity/userassignedidentities","westeurope","","","","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-data-dbw-rg002","dbmanagedidentity","microsoft.managedidentity/userassignedidentities","westeurope","","","","{""application"":""databricks"",""databricks-environment"":""true"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-finopshub-rg001","finops-hub-engine-cmf5jvnhltgzq_triggerManager","microsoft.managedidentity/userassignedidentities","westeurope","","","","{""Environment"":""prd"",""application"":""finopshub"",""cm-resource-parent"":""/subscriptions/4fae9137-e1bc-4ee1-ba0a-00cde430bfb3/resourceGroups/pla-we-prd-finopshub-rg001/providers/Microsoft.Cloud/hubs/finops-hub"",""Subscription"":""Prd"",""ftk-version"":""0.6"",""ftk-tool"":""FinOps hubs""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-finopshub-rg001","finopshubcmf5jvnhltgzq_blobManager","microsoft.managedidentity/userassignedidentities","westeurope","","","","{""Environment"":""prd"",""application"":""finopshub"",""cm-resource-parent"":""/subscriptions/4fae9137-e1bc-4ee1-ba0a-00cde430bfb3/resourceGroups/pla-we-prd-finopshub-rg001/providers/Microsoft.Cloud/hubs/finops-hub"",""Subscription"":""Prd"",""ftk-version"":""0.6"",""ftk-tool"":""FinOps hubs""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg004","portalplan-1ada35a364-wpidentity","microsoft.managedidentity/userassignedidentities","northeurope","","","","{""Subscription"":""Prd"",""WordPressDeploymentID"":""portal-planapp-1ada35a364"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-sc-prd-ptsust-rg001","ptsustenta-fcfca31c83-wpidentity","microsoft.managedidentity/userassignedidentities","swedencentral","","","","{""Subscription"":""Prd"",""WordPressDeploymentID"":""ptsustentavel-fcfca31c83"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-data-rg001","adb-westeurope-npip-61bf45ff3e2c3375a113b41a","microsoft.network/networkintentpolicies","westeurope","","","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-data-rg001","adb-westeurope-npip-65a8c440ff9c5748d24ad911","microsoft.network/networkintentpolicies","westeurope","","","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-avd-rg001","avd-data-ha-1-nic","microsoft.network/networkinterfaces","westeurope","Regular","","Succeeded","{""cm-resource-parent"":""/subscriptions/4fae9137-e1bc-4ee1-ba0a-00cde430bfb3/resourcegroups/pla-we-prd-avd-rg001/providers/Microsoft.DesktopVirtualization/hostpools/pla-we-vdpool-002"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'nic-[workload]-[ambiente]-[regiao]-NNN'","nic"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-avd-rg001","avd-ha-3-0-nic","microsoft.network/networkinterfaces","westeurope","Regular","","Succeeded","{""cm-resource-parent"":""/subscriptions/4fae9137-e1bc-4ee1-ba0a-00cde430bfb3/resourcegroups/pla-we-prd-avd-rg001/providers/Microsoft.DesktopVirtualization/hostpools/pla-we-vdpool-002"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'nic-[workload]-[ambiente]-[regiao]-NNN'","nic"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-avd-rg001","avd-w11-7-nic","microsoft.network/networkinterfaces","westeurope","Regular","","Succeeded","{""cm-resource-parent"":""/subscriptions/4fae9137-e1bc-4ee1-ba0a-00cde430bfb3/resourcegroups/pla-we-prd-avd-rg001/providers/Microsoft.DesktopVirtualization/hostpools/pla-we-vdpool-001"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'nic-[workload]-[ambiente]-[regiao]-NNN'","nic"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-data-rg001","nic-pe-adf-data-001","microsoft.network/networkinterfaces","westeurope","Regular","","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","True","","nic"
